rep,gen,ind,indType,sendType,strategy,alphaBeta,fitness
1,14000,67,Receiver,na,1,0.893354,1
1,14000,68,Receiver,na,1,0.893354,1
1,14000,69,Receiver,na,1,1,1
1,14000,70,Receiver,na,1,1,1
1,14000,71,Receiver,na,1,0.952174,1
1,14000,72,Receiver,na,1,1,1
1,14000,73,Receiver,na,1,0.952174,1
1,14000,74,Receiver,na,1,0.952174,1
1,14000,75,Receiver,na,1,0.952174,1
1,14000,76,Receiver,na,1,0.952174,1
1,14000,77,Receiver,na,1,0.952174,1
1,14000,78,Receiver,na,1,0.952174,1
1,14000,79,Receiver,na,1,0.952174,1
1,14000,80,Receiver,na,1,1,1
1,14000,81,Receiver,na,1,0.952174,1
1,14000,82,Receiver,na,1,1,1
1,14000,83,Receiver,na,1,0.952174,1
1,14000,84,Receiver,na,1,1,1
1,14000,85,Receiver,na,1,0.952174,1
1,14000,86,Receiver,na,1,0.952174,1
1,14000,87,Receiver,na,1,1,1
1,14000,88,Receiver,na,1,1,1
1,14000,89,Receiver,na,1,1,1
1,14000,90,Receiver,na,1,0.952174,1
1,14000,91,Receiver,na,1,1,1
1,14000,92,Receiver,na,1,1,1
1,14000,93,Receiver,na,1,0.952174,1
1,14000,94,Receiver,na,1,1,1
1,14000,95,Receiver,na,1,0.952174,1
1,14000,96,Receiver,na,1,0.952174,1
1,14000,97,Receiver,na,1,1,1
1,14000,98,Receiver,na,1,0.799266,1
1,14000,99,Receiver,na,1,0.952174,1
1,15000,0,Sender,2,1,0,0
1,15000,1,Sender,1,1,0,0.5
1,15000,2,Sender,2,1,0.0995012,0
1,15000,3,Sender,2,1,0,0
1,15000,4,Sender,2,1,0,0
1,15000,5,Sender,2,1,0,0
1,15000,6,Sender,1,1,0,0.5
1,15000,7,Sender,2,1,0,0
1,15000,8,Sender,2,1,0,0
1,15000,9,Sender,2,1,0,0
1,15000,10,Sender,2,1,0,0
1,15000,11,Sender,1,1,0.0995012,0.5
1,15000,12,Sender,1,1,0,-0.5
1,15000,13,Sender,2,1,0.0995012,0
1,15000,14,Sender,1,2,0,0
1,15000,15,Sender,2,1,0,0
1,15000,16,Sender,2,1,0,0
1,15000,17,Sender,1,1,0.0995012,0.5
1,15000,18,Sender,1,1,0,0.5
1,15000,19,Sender,2,1,0,0
1,15000,20,Sender,2,1,0,0
1,15000,21,Sender,2,2,0,0
1,15000,22,Sender,2,1,0,0
1,15000,23,Sender,1,1,0,0.5
1,15000,24,Sender,2,1,0.0995012,0
1,15000,25,Sender,2,1,0.0995012,-0.5
1,15000,26,Sender,2,1,0,0
1,15000,27,Sender,2,1,0,0
1,15000,28,Sender,1,1,0,0.5
1,15000,29,Sender,2,1,0,0
1,15000,30,Sender,2,1,0,0
1,15000,31,Sender,2,1,0,0
1,15000,32,Sender,2,1,0.0995012,0
1,15000,33,Sender,2,2,0,0
1,15000,34,Sender,2,1,0,0
1,15000,35,Sender,2,1,0,0
1,15000,36,Sender,2,1,0,0
1,15000,37,Sender,2,1,0,0
1,15000,38,Sender,2,1,0,0
1,15000,39,Sender,2,1,0,0
1,15000,40,Sender,2,1,0,0
1,15000,41,Sender,2,1,0.0995012,0
1,15000,42,Sender,1,1,0.0995012,0.5
1,15000,43,Sender,1,1,0,0.5
1,15000,44,Sender,2,1,0,0
1,15000,45,Sender,1,1,0,0.5
1,15000,46,Sender,2,1,0.0995012,0
1,15000,47,Sender,2,1,0,0
1,15000,48,Sender,2,1,0.0995012,0
1,15000,49,Sender,2,1,0,0
1,15000,50,Sender,2,1,0,0
1,15000,51,Sender,2,1,0,0
1,15000,52,Sender,2,1,0.0995012,0
1,15000,53,Sender,1,1,0,0.5
1,15000,54,Sender,2,1,0,0
1,15000,55,Sender,2,1,0,0
1,15000,56,Sender,2,1,0,0
1,15000,57,Sender,2,1,0,0
1,15000,58,Sender,2,1,0.0995012,-0.5
1,15000,59,Sender,2,1,0.0995012,0
1,15000,60,Sender,2,1,0,0
1,15000,61,Sender,2,2,0,0
1,15000,62,Sender,2,1,0,0
1,15000,63,Sender,2,2,0,0
1,15000,64,Sender,2,1,0,0
1,15000,65,Sender,2,1,0,0
1,15000,66,Sender,2,1,0,0
1,15000,67,Sender,1,1,0,0.5
1,15000,68,Sender,1,1,0.0995012,-0.5
1,15000,69,Sender,2,1,0,0
1,15000,70,Sender,2,1,0.0995012,0
1,15000,71,Sender,2,1,0,0
1,15000,72,Sender,2,1,0,0
1,15000,73,Sender,1,1,0.0995012,0.5
1,15000,74,Sender,2,1,0,0
1,15000,75,Sender,1,1,0.0995012,0.5
1,15000,76,Sender,2,1,0,0
1,15000,77,Sender,2,1,0,0
1,15000,78,Sender,2,1,0,0
1,15000,79,Sender,2,1,0,0
1,15000,80,Sender,1,1,0,0.5
1,15000,81,Sender,2,1,0,0
1,15000,82,Sender,2,1,0,0
1,15000,83,Sender,2,1,0,0
1,15000,84,Sender,2,1,0,0
1,15000,85,Sender,2,1,0,0
1,15000,86,Sender,2,1,0,0
1,15000,87,Sender,1,1,0,0.5
1,15000,88,Sender,1,1,0,0.5
1,15000,89,Sender,1,1,0.0995012,0.5
1,15000,90,Sender,1,1,0,0.5
1,15000,91,Sender,2,1,0,0
1,15000,92,Sender,1,1,0.0995012,-0.5
1,15000,93,Sender,2,2,0,0
1,15000,94,Sender,2,1,0,0
1,15000,95,Sender,2,1,0,0
1,15000,96,Sender,1,1,0,0.5
1,15000,97,Sender,1,1,0,0.5
1,15000,98,Sender,2,1,0,0
1,15000,99,Sender,2,1,0,0
1,15000,0,Receiver,na,1,0.960966,1
1,15000,1,Receiver,na,1,1,1
1,15000,2,Receiver,na,1,0.960966,1
1,15000,3,Receiver,na,1,0.960966,1
1,15000,4,Receiver,na,1,0.586512,1
1,15000,5,Receiver,na,1,0.960966,1
1,15000,6,Receiver,na,1,0.960966,1
1,15000,7,Receiver,na,1,0.960966,1
1,15000,8,Receiver,na,1,0.966396,1
1,15000,9,Receiver,na,1,0.960966,1
1,15000,10,Receiver,na,1,0.966396,1
1,15000,11,Receiver,na,1,0.960966,1
1,15000,12,Receiver,na,1,0.586512,0
1,15000,13,Receiver,na,1,0.960966,1
1,15000,14,Receiver,na,1,0.960966,0
1,15000,15,Receiver,na,1,0.966396,1
1,15000,16,Receiver,na,1,0.586512,1
1,15000,17,Receiver,na,1,0.960966,1
1,15000,18,Receiver,na,1,0.960966,1
1,15000,19,Receiver,na,1,0.960966,1
1,15000,20,Receiver,na,1,0.960966,1
1,15000,21,Receiver,na,1,0.960966,1
1,15000,22,Receiver,na,1,0.960966,1
1,15000,23,Receiver,na,1,0.960966,1
1,15000,24,Receiver,na,1,0.960966,1
1,15000,25,Receiver,na,1,0.960966,0
1,15000,26,Receiver,na,1,1,1
1,15000,27,Receiver,na,1,0.586512,1
1,15000,28,Receiver,na,1,0.960966,1
1,15000,29,Receiver,na,1,0.960966,1
1,15000,30,Receiver,na,1,0.586512,1
1,15000,31,Receiver,na,1,0.960966,1
1,15000,32,Receiver,na,1,0.960966,1
1,15000,33,Receiver,na,1,0.960966,1
1,15000,34,Receiver,na,1,0.960966,1
1,15000,35,Receiver,na,1,0.960966,1
1,15000,36,Receiver,na,1,0.960966,1
1,15000,37,Receiver,na,1,0.960966,1
1,15000,38,Receiver,na,1,0.960966,1
1,15000,39,Receiver,na,1,1,1
1,15000,40,Receiver,na,1,1,1
1,15000,41,Receiver,na,1,0.960966,1
1,15000,42,Receiver,na,1,0.960966,1
1,15000,43,Receiver,na,1,0.960966,1
1,15000,44,Receiver,na,1,0.960966,1
1,15000,45,Receiver,na,1,0.960966,1
1,15000,46,Receiver,na,1,0.966396,1
1,15000,47,Receiver,na,1,0.960966,1
1,15000,48,Receiver,na,1,0.960966,1
1,15000,49,Receiver,na,1,0.960966,1
1,15000,50,Receiver,na,1,0.586512,1
1,15000,51,Receiver,na,1,0.960966,1
1,15000,52,Receiver,na,1,0.960966,1
1,15000,53,Receiver,na,1,0.960966,1
1,15000,54,Receiver,na,1,0.960966,1
1,15000,55,Receiver,na,1,0.960966,1
1,15000,56,Receiver,na,1,0.960966,1
1,15000,57,Receiver,na,1,0.960966,1
1,15000,58,Receiver,na,1,0.960966,0
1,15000,59,Receiver,na,1,0.960966,1
1,15000,60,Receiver,na,1,0.960966,1
1,15000,61,Receiver,na,1,0.586512,1
1,15000,62,Receiver,na,1,1,1
1,15000,63,Receiver,na,1,0.966396,1
1,15000,64,Receiver,na,1,0.960966,1
1,15000,65,Receiver,na,1,0.586512,1
1,15000,66,Receiver,na,1,0.960966,1
1,15000,67,Receiver,na,1,0.960966,1
1,15000,68,Receiver,na,1,0.884501,0
1,15000,69,Receiver,na,1,0.960966,1
1,15000,70,Receiver,na,1,0.966396,1
1,15000,71,Receiver,na,1,0.966396,1
1,15000,72,Receiver,na,1,0.960966,1
1,15000,73,Receiver,na,1,0.586512,1
1,15000,74,Receiver,na,1,0.960966,1
1,15000,75,Receiver,na,1,0.960966,1
1,15000,76,Receiver,na,1,0.960966,1
1,15000,77,Receiver,na,1,0.960966,1
1,15000,78,Receiver,na,1,0.960966,1
1,15000,79,Receiver,na,1,0.960966,1
1,15000,80,Receiver,na,1,1,1
1,15000,81,Receiver,na,1,0.960966,1
1,15000,82,Receiver,na,1,0.960966,1
1,15000,83,Receiver,na,1,0.960966,1
1,15000,84,Receiver,na,1,1,1
1,15000,85,Receiver,na,1,0.586512,1
1,15000,86,Receiver,na,1,0.960966,1
1,15000,87,Receiver,na,1,0.960966,1
1,15000,88,Receiver,na,1,0.960966,1
1,15000,89,Receiver,na,1,0.960966,1
1,15000,90,Receiver,na,1,0.586512,1
1,15000,91,Receiver,na,1,0.960966,1
1,15000,92,Receiver,na,1,0.960966,0
1,15000,93,Receiver,na,1,1,1
1,15000,94,Receiver,na,1,0.960966,1
1,15000,95,Receiver,na,1,0.960966,1
1,15000,96,Receiver,na,1,0.960966,1
1,15000,97,Receiver,na,1,0.960966,1
1,15000,98,Receiver,na,1,0.960966,1
1,15000,99,Receiver,na,1,0.960966,1
1,16000,0,Sender,1,1,0.00377647,0.5
1,16000,1,Sender,2,1,0.128927,0
1,16000,2,Sender,2,1,0.00377647,0
1,16000,3,Sender,2,1,0,0
1,16000,4,Sender,2,1,0,0
1,16000,5,Sender,2,1,0.00377647,0
1,16000,6,Sender,1,2,0.00377647,0
1,16000,7,Sender,2,1,0,0
1,16000,8,Sender,2,1,0,0
1,16000,9,Sender,2,1,0.00377647,0
1,16000,10,Sender,2,1,0.00377647,0
1,16000,11,Sender,2,1,0,0
1,16000,12,Sender,1,1,0.00377647,0.5
1,16000,13,Sender,1,1,0.00377647,0.5
1,16000,14,Sender,2,1,0.00377647,0
1,16000,15,Sender,2,1,0.00377647,0
1,16000,16,Sender,2,1,0,0
1,16000,17,Sender,2,1,0,0
1,16000,18,Sender,2,1,0.128927,0
1,16000,19,Sender,2,1,0.00377647,0
1,16000,20,Sender,1,1,0.00377647,0.5
1,16000,21,Sender,2,1,0.00377647,0
1,16000,22,Sender,2,1,0.00377647,0
1,16000,23,Sender,1,1,0.128927,0.5
1,16000,24,Sender,2,1,0.00377647,0
1,16000,25,Sender,2,1,0.00377647,0
1,16000,26,Sender,2,1,0.00377647,0
1,16000,27,Sender,2,1,0.00377647,0
1,16000,28,Sender,2,1,0,0
1,16000,29,Sender,1,1,0.00377647,0.5
1,16000,30,Sender,2,1,0.00377647,0
1,16000,31,Sender,2,1,0,0
1,16000,32,Sender,2,1,0.0881571,-0.5
1,16000,33,Sender,2,1,0.00377647,0
1,16000,34,Sender,2,1,0.00377647,0
1,16000,35,Sender,2,1,0.00377647,0
1,16000,36,Sender,2,1,0,0
1,16000,37,Sender,2,1,0.00377647,0
1,16000,38,Sender,2,1,0,0
1,16000,39,Sender,1,1,0.00377647,0.5
1,16000,40,Sender,2,1,0.00377647,0
1,16000,41,Sender,2,1,0.00377647,0
1,16000,42,Sender,2,1,0,0
1,16000,43,Sender,2,1,0.00377647,0
1,16000,44,Sender,1,1,0.00377647,0.5
1,16000,45,Sender,2,1,0,0
1,16000,46,Sender,2,1,0.00377647,0
1,16000,47,Sender,2,1,0.00377647,0
1,16000,48,Sender,1,1,0.00377647,0.5
1,16000,49,Sender,1,1,0.00377647,0.5
1,16000,50,Sender,2,1,0,0
1,16000,51,Sender,2,1,0.00377647,0
1,16000,52,Sender,1,1,0.00377647,0.5
1,16000,53,Sender,2,1,0.00377647,0
1,16000,54,Sender,1,1,0.00377647,0.5
1,16000,55,Sender,2,1,0.00377647,0
1,16000,56,Sender,2,1,0.00377647,0
1,16000,57,Sender,2,1,0.128927,0
1,16000,58,Sender,1,1,0.00377647,0.5
1,16000,59,Sender,2,1,0.00377647,0
1,16000,60,Sender,2,1,0.128927,0
1,16000,61,Sender,1,1,0.128927,0.5
1,16000,62,Sender,2,1,0.00377647,0
1,16000,63,Sender,2,1,0.00377647,0
1,16000,64,Sender,1,1,0.128927,0.5
1,16000,65,Sender,1,1,0.00377647,0.5
1,16000,66,Sender,2,1,0.00377647,0
1,16000,67,Sender,1,1,0,0.5
1,16000,68,Sender,1,1,0,0.5
1,16000,69,Sender,2,1,0.00377647,0
1,16000,70,Sender,2,1,0.00377647,0
1,16000,71,Sender,2,1,0,0
1,16000,72,Sender,2,1,0.00377647,0
1,16000,73,Sender,2,1,0,0
1,16000,74,Sender,1,1,0.00377647,0.5
1,16000,75,Sender,2,1,0.00377647,0
1,16000,76,Sender,1,1,0.00377647,0.5
1,16000,77,Sender,2,1,0,0
1,16000,78,Sender,2,1,0.00377647,0
1,16000,79,Sender,2,1,0.00377647,0
1,16000,80,Sender,2,1,0,0
1,16000,81,Sender,2,1,0,0
1,16000,82,Sender,1,1,0,0.5
1,16000,83,Sender,2,1,0.00377647,0
1,16000,84,Sender,2,1,0,0
1,16000,85,Sender,2,1,0.00377647,0
1,16000,86,Sender,2,1,0.00377647,0
1,16000,87,Sender,2,1,0.00377647,0
1,16000,88,Sender,2,1,0.00377647,0
1,16000,89,Sender,2,1,0.00377647,0
1,16000,90,Sender,1,1,0.00377647,0.5
1,16000,91,Sender,2,1,0.00377647,0
1,16000,92,Sender,1,1,0.00377647,0.5
1,16000,93,Sender,2,1,0.00377647,0
1,16000,94,Sender,2,1,0.00377647,0
1,16000,95,Sender,1,2,0.00377647,0
1,16000,96,Sender,2,1,0,0
1,16000,97,Sender,2,1,0.101259,-0.5
1,16000,98,Sender,2,1,0.00377647,0
1,16000,99,Sender,2,1,0.00377647,0
1,16000,0,Receiver,na,1,1,1
1,16000,1,Receiver,na,1,1,1
1,16000,2,Receiver,na,1,1,1
1,16000,3,Receiver,na,1,1,1
1,16000,4,Receiver,na,1,1,1
1,16000,5,Receiver,na,1,1,1
1,16000,6,Receiver,na,1,1,0
1,16000,7,Receiver,na,1,1,1
1,16000,8,Receiver,na,1,1,1
1,16000,9,Receiver,na,1,1,1
1,16000,10,Receiver,na,1,1,1
1,16000,11,Receiver,na,1,1,1
1,16000,12,Receiver,na,1,1,1
1,16000,13,Receiver,na,1,1,1
1,16000,14,Receiver,na,1,0.833359,1
1,16000,15,Receiver,na,1,1,1
1,16000,16,Receiver,na,1,0.833359,1
1,16000,17,Receiver,na,1,1,1
1,16000,18,Receiver,na,1,1,1
1,16000,19,Receiver,na,1,1,1
1,16000,20,Receiver,na,1,1,1
1,16000,21,Receiver,na,1,1,1
1,16000,22,Receiver,na,1,1,1
1,16000,23,Receiver,na,1,1,1
1,16000,24,Receiver,na,1,1,1
1,16000,25,Receiver,na,1,1,1
1,16000,26,Receiver,na,1,0.770843,1
1,16000,27,Receiver,na,1,0.966706,1
1,16000,28,Receiver,na,1,1,1
1,16000,29,Receiver,na,1,0.833359,1
1,16000,30,Receiver,na,1,1,1
1,16000,31,Receiver,na,1,0.966706,1
1,16000,32,Receiver,na,1,1,0
1,16000,33,Receiver,na,1,1,1
1,16000,34,Receiver,na,1,1,1
1,16000,35,Receiver,na,1,0.966706,1
1,16000,36,Receiver,na,1,0.8702,1
1,16000,37,Receiver,na,1,1,1
1,16000,38,Receiver,na,1,1,1
1,16000,39,Receiver,na,1,0.966706,1
1,16000,40,Receiver,na,1,1,1
1,16000,41,Receiver,na,1,1,1
1,16000,42,Receiver,na,1,1,1
1,16000,43,Receiver,na,1,0.966706,1
1,16000,44,Receiver,na,1,1,1
1,16000,45,Receiver,na,1,0.966706,1
1,16000,46,Receiver,na,1,1,1
1,16000,47,Receiver,na,1,1,1
1,16000,48,Receiver,na,1,1,1
1,16000,49,Receiver,na,1,0.8702,1
1,16000,50,Receiver,na,1,1,1
1,16000,51,Receiver,na,1,1,1
1,16000,52,Receiver,na,1,0.966706,1
1,16000,53,Receiver,na,1,1,1
1,16000,54,Receiver,na,1,0.8702,1
1,16000,55,Receiver,na,1,1,1
1,16000,56,Receiver,na,1,1,1
1,16000,57,Receiver,na,1,0.966706,1
1,16000,58,Receiver,na,1,1,1
1,16000,59,Receiver,na,1,1,1
1,16000,60,Receiver,na,1,1,1
1,16000,61,Receiver,na,1,1,1
1,16000,62,Receiver,na,1,0.966706,1
1,16000,63,Receiver,na,1,1,1
1,16000,64,Receiver,na,1,1,1
1,16000,65,Receiver,na,1,0.8702,1
1,16000,66,Receiver,na,1,1,1
1,16000,67,Receiver,na,1,0.966706,1
1,16000,68,Receiver,na,1,1,1
1,16000,69,Receiver,na,1,1,1
1,16000,70,Receiver,na,1,1,1
1,16000,71,Receiver,na,1,0.966706,1
1,16000,72,Receiver,na,1,0.966706,1
1,16000,73,Receiver,na,1,1,1
1,16000,74,Receiver,na,1,1,1
1,16000,75,Receiver,na,1,1,1
1,16000,76,Receiver,na,1,1,1
1,16000,77,Receiver,na,1,0.966706,1
1,16000,78,Receiver,na,1,1,1
1,16000,79,Receiver,na,1,1,1
1,16000,80,Receiver,na,1,1,1
1,16000,81,Receiver,na,1,1,1
1,16000,82,Receiver,na,1,0.966706,1
1,16000,83,Receiver,na,1,1,1
1,16000,84,Receiver,na,1,1,1
1,16000,85,Receiver,na,1,1,1
1,16000,86,Receiver,na,1,1,1
1,16000,87,Receiver,na,1,1,1
1,16000,88,Receiver,na,1,1,1
1,16000,89,Receiver,na,1,1,1
1,16000,90,Receiver,na,1,0.966706,1
1,16000,91,Receiver,na,1,0.966706,1
1,16000,92,Receiver,na,1,1,1
1,16000,93,Receiver,na,1,1,1
1,16000,94,Receiver,na,1,1,1
1,16000,95,Receiver,na,1,0.8702,0
1,16000,96,Receiver,na,1,1,1
1,16000,97,Receiver,na,1,1,0
1,16000,98,Receiver,na,1,1,1
1,16000,99,Receiver,na,1,1,1
1,17000,0,Sender,2,1,0,0
1,17000,1,Sender,2,1,0,0
1,17000,2,Sender,2,1,0,0
1,17000,3,Sender,2,1,0,0
1,17000,4,Sender,2,1,0,0
1,17000,5,Sender,2,1,0,0
1,17000,6,Sender,2,1,0,0
1,17000,7,Sender,2,1,0,0
1,17000,8,Sender,1,1,0,0.5
1,17000,9,Sender,1,1,0,0.5
1,17000,10,Sender,2,1,0,0
1,17000,11,Sender,1,1,0,0.5
1,17000,12,Sender,2,1,0.398471,-0.5
1,17000,13,Sender,2,1,0,0
1,17000,14,Sender,1,1,0,0.5
1,17000,15,Sender,2,1,0,0
1,17000,16,Sender,1,1,0,0.5
1,17000,17,Sender,2,1,0,0
1,17000,18,Sender,1,1,0,0.5
1,17000,19,Sender,2,1,0,0
1,17000,20,Sender,1,1,0,0.5
1,17000,21,Sender,2,1,0,0
1,17000,22,Sender,2,1,0,0
1,17000,23,Sender,2,1,0,0
1,17000,24,Sender,2,1,0,0
1,17000,25,Sender,2,1,0,0
1,17000,26,Sender,1,1,0,0.5
1,17000,27,Sender,1,1,0,0.5
1,17000,28,Sender,2,1,0,0
1,17000,29,Sender,2,1,0,0
1,17000,30,Sender,2,1,0,0
1,17000,31,Sender,2,1,0,0
1,17000,32,Sender,2,1,0,0
1,17000,33,Sender,1,1,0,0.5
1,17000,34,Sender,2,1,0,0
1,17000,35,Sender,2,1,0,0
1,17000,36,Sender,2,1,0,0
1,17000,37,Sender,2,1,0,0
1,17000,38,Sender,1,1,0,0.5
1,17000,39,Sender,2,1,0,0
1,17000,40,Sender,2,1,0,0
1,17000,41,Sender,2,1,0,0
1,17000,42,Sender,2,1,0,1
1,17000,43,Sender,2,1,0,0
1,17000,44,Sender,1,1,0,0.5
1,17000,45,Sender,2,1,0,0
1,17000,46,Sender,1,1,0,0.5
1,17000,47,Sender,2,1,0,0
1,17000,48,Sender,2,1,0,0
1,17000,49,Sender,2,2,0,0
1,17000,50,Sender,1,1,0,0.5
1,17000,51,Sender,1,1,0,0.5
1,17000,52,Sender,2,1,0,0
1,17000,53,Sender,2,1,0,0
1,17000,54,Sender,2,1,0,0
1,17000,55,Sender,2,1,0,0
1,17000,56,Sender,2,1,0,0
1,17000,57,Sender,2,1,0,0
1,17000,58,Sender,1,1,0,0.5
1,17000,59,Sender,2,1,0,0
1,17000,60,Sender,2,1,0,0
1,17000,61,Sender,2,1,0,0
1,17000,62,Sender,2,1,0,0
1,17000,63,Sender,2,1,0,0
1,17000,64,Sender,1,1,0,0.5
1,17000,65,Sender,2,1,0,0
1,17000,66,Sender,2,1,0,0
1,17000,67,Sender,1,1,0,0.5
1,17000,68,Sender,2,1,0,0
1,17000,69,Sender,2,1,0,0
1,17000,70,Sender,2,1,0,0
1,17000,71,Sender,1,1,0,0.5
1,17000,72,Sender,2,1,0,0
1,17000,73,Sender,1,2,0,0
1,17000,74,Sender,2,1,0,0
1,17000,75,Sender,2,1,0,0
1,17000,76,Sender,1,1,0,0.5
1,17000,77,Sender,2,1,0,0
1,17000,78,Sender,2,1,0.203532,0
1,17000,79,Sender,2,1,0,0
1,17000,80,Sender,2,1,0,0
1,17000,81,Sender,2,1,0,0
1,17000,82,Sender,2,1,0,0
1,17000,83,Sender,2,1,0,0
1,17000,84,Sender,2,1,0,0
1,17000,85,Sender,2,1,0,0
1,17000,86,Sender,2,1,0,0
1,17000,87,Sender,2,1,0,0
1,17000,88,Sender,2,1,0,0
1,17000,89,Sender,2,1,0,0
1,17000,90,Sender,2,1,0,0
1,17000,91,Sender,1,1,0,0.5
1,17000,92,Sender,2,2,0,0
1,17000,93,Sender,2,1,0,0
1,17000,94,Sender,2,3,0,-0.5
1,17000,95,Sender,1,1,0,0.5
1,17000,96,Sender,1,1,0,0.5
1,17000,97,Sender,2,1,0,0
1,17000,98,Sender,2,1,0,0
1,17000,99,Sender,1,1,0,0.5
1,17000,0,Receiver,na,1,0.841969,1
1,17000,1,Receiver,na,1,1,1
1,17000,2,Receiver,na,1,1,1
1,17000,3,Receiver,na,1,1,1
1,17000,4,Receiver,na,1,1,1
1,17000,5,Receiver,na,1,0.841969,1
1,17000,6,Receiver,na,1,1,1
1,17000,7,Receiver,na,1,1,1
1,17000,8,Receiver,na,1,1,1
1,17000,9,Receiver,na,1,1,1
1,17000,10,Receiver,na,1,1,1
1,17000,11,Receiver,na,1,1,1
1,17000,12,Receiver,na,1,1,0
1,17000,13,Receiver,na,1,1,1
1,17000,14,Receiver,na,1,1,1
1,17000,15,Receiver,na,1,1,1
1,17000,16,Receiver,na,1,1,1
1,17000,17,Receiver,na,1,1,1
1,17000,18,Receiver,na,1,1,1
1,17000,19,Receiver,na,1,0.841969,1
1,17000,20,Receiver,na,1,0.780436,1
1,17000,21,Receiver,na,1,1,1
1,17000,22,Receiver,na,1,1,1
1,17000,23,Receiver,na,1,1,1
1,17000,24,Receiver,na,1,1,1
1,17000,25,Receiver,na,1,1,1
1,17000,26,Receiver,na,1,0.841969,1
1,17000,27,Receiver,na,1,1,1
1,17000,28,Receiver,na,1,1,1
1,17000,29,Receiver,na,1,1,1
1,17000,30,Receiver,na,1,0.841969,1
1,17000,31,Receiver,na,1,1,1
1,17000,32,Receiver,na,1,1,1
1,17000,33,Receiver,na,1,1,1
1,17000,34,Receiver,na,1,0.841969,1
1,17000,35,Receiver,na,1,1,1
1,17000,36,Receiver,na,1,0.841969,1
1,17000,37,Receiver,na,1,1,1
1,17000,38,Receiver,na,1,1,1
1,17000,39,Receiver,na,1,1,1
1,17000,40,Receiver,na,1,1,1
1,17000,41,Receiver,na,1,1,1
1,17000,42,Receiver,na,3,1,0
1,17000,43,Receiver,na,1,1,1
1,17000,44,Receiver,na,1,1,1
1,17000,45,Receiver,na,1,1,1
1,17000,46,Receiver,na,1,1,1
1,17000,47,Receiver,na,1,1,1
1,17000,48,Receiver,na,1,1,1
1,17000,49,Receiver,na,1,0.841969,1
1,17000,50,Receiver,na,1,1,1
1,17000,51,Receiver,na,1,1,1
1,17000,52,Receiver,na,1,1,1
1,17000,53,Receiver,na,1,0.830514,1
1,17000,54,Receiver,na,1,1,1
1,17000,55,Receiver,na,1,0.841969,1
1,17000,56,Receiver,na,1,1,1
1,17000,57,Receiver,na,1,1,1
1,17000,58,Receiver,na,1,1,1
1,17000,59,Receiver,na,1,1,1
1,17000,60,Receiver,na,1,1,1
1,17000,61,Receiver,na,1,1,1
1,17000,62,Receiver,na,1,0.841969,1
1,17000,63,Receiver,na,1,1,1
1,17000,64,Receiver,na,1,1,1
1,17000,65,Receiver,na,1,1,1
1,17000,66,Receiver,na,1,1,1
1,17000,67,Receiver,na,1,1,1
1,17000,68,Receiver,na,1,1,1
1,17000,69,Receiver,na,1,0.841969,1
1,17000,70,Receiver,na,1,1,1
1,17000,71,Receiver,na,1,1,1
1,17000,72,Receiver,na,1,1,1
1,17000,73,Receiver,na,1,1,0
1,17000,74,Receiver,na,1,1,1
1,17000,75,Receiver,na,1,0.841969,1
1,17000,76,Receiver,na,1,1,1
1,17000,77,Receiver,na,1,1,1
1,17000,78,Receiver,na,1,1,1
1,17000,79,Receiver,na,1,0.841969,1
1,17000,80,Receiver,na,1,0.841969,1
1,17000,81,Receiver,na,1,1,1
1,17000,82,Receiver,na,1,0.841969,1
1,17000,83,Receiver,na,1,1,1
1,17000,84,Receiver,na,1,1,1
1,17000,85,Receiver,na,1,1,1
1,17000,86,Receiver,na,1,1,1
1,17000,87,Receiver,na,1,0.841969,1
1,17000,88,Receiver,na,1,1,1
1,17000,89,Receiver,na,1,1,1
1,17000,90,Receiver,na,1,1,1
1,17000,91,Receiver,na,1,1,1
1,17000,92,Receiver,na,1,0.841969,1
1,17000,93,Receiver,na,1,0.841969,1
1,17000,94,Receiver,na,1,1,0
1,17000,95,Receiver,na,1,1,1
1,17000,96,Receiver,na,1,1,1
1,17000,97,Receiver,na,1,0.841969,1
1,17000,98,Receiver,na,1,1,1
1,17000,99,Receiver,na,1,1,1
1,18000,0,Sender,2,1,0,0
1,18000,1,Sender,1,1,0,-0.5
1,18000,2,Sender,1,1,0,0.5
1,18000,3,Sender,2,1,0,0
1,18000,4,Sender,2,1,0,0
1,18000,5,Sender,1,1,0,0.5
1,18000,6,Sender,2,1,0,0
1,18000,7,Sender,2,1,0,0
1,18000,8,Sender,2,1,0,0
1,18000,9,Sender,1,1,0,0.5
1,18000,10,Sender,2,1,0,0
1,18000,11,Sender,2,1,0,0
1,18000,12,Sender,2,1,0,0
1,18000,13,Sender,2,1,0,0
1,18000,14,Sender,2,1,0,0
1,18000,15,Sender,1,1,0,0.5
1,18000,16,Sender,2,1,0,0
1,18000,17,Sender,2,1,0,0
1,18000,18,Sender,1,1,0,0.5
1,18000,19,Sender,2,1,0,0
1,18000,20,Sender,2,1,0,0
1,18000,21,Sender,2,1,0,0
1,18000,22,Sender,2,1,0,0
1,18000,23,Sender,1,1,0,0.5
1,18000,24,Sender,2,1,0,0
1,18000,25,Sender,1,1,0,0.5
1,18000,26,Sender,2,1,0,0
1,18000,27,Sender,2,1,0,0
1,18000,28,Sender,2,1,0,0
1,18000,29,Sender,2,1,0,0
